id,ligand,sign,score_original,level_original,snapshot_original,figure_target_mapped,score_updated,level_updated,snapshot_updated,performance_original,performance_updated,performance_delta,level_delta,comparison_status
TNFA@Condition:K562&Duration:24h@GSE136439.MicroArray.HT_HG-U133_Plus_PM,TNF,1,0.5537693583148807,1,original,TRUE,0.5302073438456801,1,updated,0.5537693583148807,0.5302073438456801,-0.023562014469200587,0,shared
TNFA@Condition:K562&Duration:4h@GSE136439.MicroArray.HT_HG-U133_Plus_PM,TNF,1,-1.6161180793757632,1,original,TRUE,-1.6240193517848776,1,updated,-1.6161180793757632,-1.6240193517848776,-0.007901272409114313,0,shared
MCSF@Condition:Whole Blood&Duration:24h@GSE136440.MicroArray.HT_HG-U133_Plus_PM,CSF1,1,-0.39632455618904927,2,original,TRUE,2.1769003141732943,3,updated,-0.39632455618904927,2.1769003141732943,2.5732248703623437,1,shared
MCSF@Condition:Whole Blood&Duration:4h@GSE136440.MicroArray.HT_HG-U133_Plus_PM,CSF1,1,0.1055378783992742,2,original,TRUE,0.6825998105691435,3,updated,0.1055378783992742,0.6825998105691435,0.5770619321698693,1,shared
TGFB1&Duration:24h@Condition:dermal fibroblasts@GSE137107.MicroArray.HuGene-2_0-st,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Duration:2h@Condition:dermal fibroblasts@GSE137107.MicroArray.HuGene-2_0-st,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Duration:6h@Condition:dermal fibroblasts@GSE137107.MicroArray.HuGene-2_0-st,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TRAIL&Dose:1 μg/mL@Condition:breast epithelium.S1-2D&Duration:8h@GSE138900.MicroArray.HG-U133A,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TRAIL&Dose:1 μg/mL@Condition:breast epithelium.S1-3D&Duration:8h@GSE138900.MicroArray.HG-U133A,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TNFA@Condition:human gingival fibroblast cell lines&Duration:1h@GSE13903.MicroArray.GPL7768,TNF,1,-0.38741534131999944,1,original,TRUE,-0.37996894609888643,1,updated,-0.38741534131999944,-0.37996894609888643,0.007446395221113011,0,shared
TNFA@Condition:human gingival fibroblast cell lines&Duration:3h@GSE13903.MicroArray.GPL7768,TNF,1,-0.16568730535285328,1,original,TRUE,-0.15592517515001594,1,updated,-0.16568730535285328,-0.15592517515001594,0.009762130202837338,0,shared
TNFA@Condition:human gingival fibroblast cell lines&Duration:6h@GSE13903.MicroArray.GPL7768,TNF,1,0.5842279527406007,1,original,TRUE,0.5896685950892778,1,updated,0.5842279527406007,0.5896685950892778,0.005440642348677138,0,shared
IL2@Condition:PBMC-derived T lymphocytes@GSE13909.MicroArray.HG-U133_Plus_2,IL2,1,3.506994119855906,2,original,TRUE,1.57272325952271,3,updated,3.506994119855906,1.57272325952271,-1.9342708603331957,1,shared
IL2@Condition:spleen-derived T lymphocytes@GSE13909.MicroArray.HG-U133_Plus_2,IL2,1,2.3415892797143045,2,original,TRUE,1.3721955154230134,3,updated,2.3415892797143045,1.3721955154230134,-0.9693937642912911,1,shared
WNT3A@Condition:H2030-BrM3@GSE14107.MicroArray.HG-U133A_2,WNT3A,1,NA,NA,original,TRUE,NA,NA,updated,NA,NA,NA,NA,missing_both
WNT3A@Condition:Parental PC9@GSE14107.MicroArray.HG-U133A_2,WNT3A,1,NA,NA,original,TRUE,NA,NA,updated,NA,NA,NA,NA,missing_both
WNT3A@Condition:Pc9-BrM3@GSE14107.MicroArray.HG-U133A_2,WNT3A,1,NA,NA,original,TRUE,NA,NA,updated,NA,NA,NA,NA,missing_both
WNT3A@Condition:parental H2030@GSE14107.MicroArray.HG-U133A_2,WNT3A,1,NA,NA,original,TRUE,NA,NA,updated,NA,NA,NA,NA,missing_both
IFNB@Condition:ESC H9&Duration:6d@GSE141253.MicroArray.HG-U133_Plus_2,IFNA1,1,6.32467488368709,1,original,TRUE,NA,NA,updated,6.32467488368709,NA,NA,NA,original_only
FGF2&Duration:1h@Condition:AG01518 forskin human fibroblasts@GSE14256.MicroArray.HG-U133A_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
FGF2&Duration:24h@Condition:AG01518 forskin human fibroblasts@GSE14256.MicroArray.HG-U133A_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
PDGFB&Duration:1h@Condition:AG01518 forskin human fibroblasts@GSE14256.MicroArray.HG-U133A_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
PDGFB&Duration:24h@Condition:AG01518 forskin human fibroblasts@GSE14256.MicroArray.HG-U133A_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL27&Dose:100ng/ml_Duration:18h@Condition:THP1@GSE143228.MicroArray.HG-U133_Plus_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL27&Dose:100ng/ml_Duration:18h@Condition:primiary human epidermal keratinocytes@GSE143228.MicroArray.HG-U133_Plus_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1@Condition:CD4 Thelper&Duration:24h@GSE14330.MicroArray.HG-U133A_2,TGFB1,1,1.067912454748918,1,original,TRUE,2.036371005529431,1,updated,1.067912454748918,2.036371005529431,0.968458550780513,0,shared
IL6&Duration:1h@Condition:HepG2&Dose:20 ng/ml@GSE14632.MicroArray.GPL6104,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL6&Duration:2h@Condition:HepG2&Dose:20 ng/ml@GSE14632.MicroArray.GPL6104,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL6&Duration:4h@Condition:HepG2&Dose:20 ng/ml@GSE14632.MicroArray.GPL6104,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL6&Duration:8h@Condition:HepG2&Dose:20 ng/ml@GSE14632.MicroArray.GPL6104,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
LTB@Condition:Caco-2@GSE1474.MicroArray.GPL96,LTB,1,2.6229133788040144,3,original,TRUE,3.1622004154343,3,updated,2.6229133788040144,3.1622004154343,0.5392870366302858,0,shared
TNFA@Condition:Caco-2@GSE1474.MicroArray.GPL96,TNF,1,1.784281224697414,1,original,TRUE,1.7667853123337873,1,updated,1.784281224697414,1.7667853123337873,-0.017495912363626687,0,shared
LTB@Condition:T84@GSE1474.MicroArray.GPL96,LTB,1,0.6462230484240985,3,original,TRUE,1.969590630428567,3,updated,0.6462230484240985,1.969590630428567,1.3233675820044686,0,shared
TNFA@Condition:T84@GSE1474.MicroArray.GPL96,TNF,1,1.458484098728594,1,original,TRUE,1.4296854415511357,1,updated,1.458484098728594,1.4296854415511357,-0.02879865717745833,0,shared
TGFB1@Condition:CD4+ T cell&Duration:18+1@GSE15390.MicroArray.GPL2507,TGFB1,1,0.02807827797692496,1,original,TRUE,1.9863592450984804,1,updated,0.02807827797692496,1.9863592450984804,1.9582809671215555,0,shared
TGFB1@Condition:CD4+ T cell&Duration:18+8@GSE15390.MicroArray.GPL2507,TGFB1,1,-0.2798334892232927,1,original,TRUE,1.4136810544927902,1,updated,-0.2798334892232927,1.4136810544927902,1.693514543716083,0,shared
TGFB1@Condition:CD4+ T cell&Duration:20@GSE15390.MicroArray.GPL2507,TGFB1,1,1.0267926353044765,1,original,TRUE,0.4881081222486196,1,updated,1.0267926353044765,0.4881081222486196,-0.5386845130558569,0,shared
IL10@Condition:CD4+ T cell&Duration:8@GSE15390.MicroArray.GPL2507,IL10,1,-3.5183568486818935,1,original,TRUE,-4.4139049564323045,1,updated,-3.5183568486818935,-4.4139049564323045,-0.895548107750411,0,shared
CXCL12@Condition:MDA-MB-231@GSE15893.MicroArray.HG-U133_Plus_2,CXCL12,1,-0.20169383604812724,2,original,TRUE,-0.5414529317904679,3,updated,-0.20169383604812724,-0.5414529317904679,-0.3397590957423407,1,shared
IFNB@Condition:PBMC@GSE16214.MicroArray.HG-U133_Plus_2,IFNA1,1,4.559602070647582,1,original,TRUE,NA,NA,updated,4.559602070647582,NA,NA,NA,original_only
TGFB1@Condition:Human foreskin fibroblasts_with PCM@GSE16416.MicroArray.HG-U133_Plus_2,TGFB1,1,0.7146869872399964,1,original,TRUE,3.7916344926660113,1,updated,0.7146869872399964,3.7916344926660113,3.076947505426015,0,shared
TGFB1@Condition:Human foreskin fibroblasts_without PCM@GSE16416.MicroArray.HG-U133_Plus_2,TGFB1,1,0.7493930511173788,1,original,TRUE,3.5445969273975293,1,updated,0.7493930511173788,3.5445969273975293,2.7952038762801505,0,shared
IFNA&Duration:12h@Condition:BE(2)-C@GSE16450.MicroArray.HG-U133_Plus_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA&Duration:6h@Condition:BE(2)-C@GSE16450.MicroArray.HG-U133_Plus_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA&Duration:12h@Condition:RA-differentiated BE(2)-C@GSE16450.MicroArray.HG-U133_Plus_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA&Duration:6h@Condition:RA-differentiated BE(2)-C@GSE16450.MicroArray.HG-U133_Plus_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TNFA@Condition:Bronchial Epithelial Beas-B2@GSE16650.MicroArray.HG-U133_Plus_2,TNF,1,0.06926293716254892,1,original,TRUE,0.051941853628779296,1,updated,0.06926293716254892,0.051941853628779296,-0.01732108353376962,0,shared
IL2@Condition:CD4+ T cell@GSE16993.MicroArray.GPL2507,IL2,1,-2.213339572658921,2,original,TRUE,-1.0447610620676353,3,updated,-2.213339572658921,-1.0447610620676353,1.1685785105912858,1,shared
TGFB1&Duration:20h@Condition:CD4+ T cell@GSE17198.MicroArray.GPL2507,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL10@Condition:CD4+ T cell&Duration:8h@GSE17199.MicroArray.GPL2507,IL10,1,-3.4255574585677437,1,original,TRUE,-4.2805682439862895,1,updated,-3.4255574585677437,-4.2805682439862895,-0.8550107854185458,0,shared
EGF&Duration:24h@Condition:HeLa&Dose:150 ng/ml@GSE17403.MicroArray.GPL6102,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
EGF&Duration:6h@Condition:HeLa&Dose:150 ng/ml@GSE17403.MicroArray.GPL6102,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNG&Duration:2h@Condition:THP-1 macrophage_TB infected@GSE17477.MicroArray.HG-U133A_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNG&Duration:2h@Condition:THP-1 macrophage_TB uninfected@GSE17477.MicroArray.HG-U133A_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL10@Condition:PBMC+MEC=10:1@GSE17493.MicroArray.GPL6480,IL10,1,-1.5373374640815016,1,original,TRUE,-1.96490824867295,1,updated,-1.5373374640815016,-1.96490824867295,-0.4275707845914485,0,shared
IL10@Condition:PBMC+MEC=1:1@GSE17493.MicroArray.GPL6480,IL10,1,-1.080791851151227,1,original,TRUE,-1.1813075852687105,1,updated,-1.080791851151227,-1.1813075852687105,-0.1005157341174836,0,shared
TGFB1&Dose:2ng/ml@Condition:IMR90 fetal lung mesenchymal cells&Duration:48h@GSE17518.MicroArray.GPL96,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Duration:0.5h@Condition:A549@GSE17708.MicroArray.HG-U133_Plus_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Duration:16h@Condition:A549@GSE17708.MicroArray.HG-U133_Plus_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Duration:1h@Condition:A549@GSE17708.MicroArray.HG-U133_Plus_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Duration:24h@Condition:A549@GSE17708.MicroArray.HG-U133_Plus_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Duration:2h@Condition:A549@GSE17708.MicroArray.HG-U133_Plus_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Duration:4h@Condition:A549@GSE17708.MicroArray.HG-U133_Plus_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Duration:72h@Condition:A549@GSE17708.MicroArray.HG-U133_Plus_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Duration:8h@Condition:A549@GSE17708.MicroArray.HG-U133_Plus_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Dose:10 ng/ml@Condition:Human Osteoblast Cell Line@GSE17843.MicroArray.GPL4133,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1@Condition:Monocyte.THP1&Duration:24h@GSE17909.MicroArray.GPL6883,TGFB1,1,2.051431862041016,1,original,TRUE,2.0573341593195207,1,updated,2.051431862041016,2.0573341593195207,0.005902297278504776,0,shared
IL10@Condition:CD4+ T cell@GSE17946.MicroArray.GPL2507,IL10,1,-3.478334725686154,1,original,TRUE,-4.275381965534073,1,updated,-3.478334725686154,-4.275381965534073,-0.7970472398479185,0,shared
TGFB1@Condition:CD4+ T cell_activated via CD3CD28@GSE17946.MicroArray.GPL2507,TGFB1,1,0.646995344843223,1,original,TRUE,1.791801308165764,1,updated,0.646995344843223,1.791801308165764,1.1448059633225411,0,shared
IL4@Condition:CD4+ T cells&Duration:0.5h@GSE17974.MicroArray.HG-U133_Plus_2,IL4,1,-0.23875070635507323,2,original,TRUE,-0.37506174173304,2,updated,-0.23875070635507323,-0.37506174173304,-0.1363110353779668,0,shared
IL4@Condition:CD4+ T cells&Duration:12h@GSE17974.MicroArray.HG-U133_Plus_2,IL4,1,-0.04284153022040288,2,original,TRUE,0.14309693203237625,2,updated,-0.04284153022040288,0.14309693203237625,0.18593846225277913,0,shared
IL4@Condition:CD4+ T cells&Duration:1h@GSE17974.MicroArray.HG-U133_Plus_2,IL4,1,1.0534723517842786,2,original,TRUE,-0.29015914180504465,2,updated,1.0534723517842786,-0.29015914180504465,-1.3436314935893232,0,shared
IL4@Condition:CD4+ T cells&Duration:24h@GSE17974.MicroArray.HG-U133_Plus_2,IL4,1,-0.17101544544896213,2,original,TRUE,0.00401178640910269,2,updated,-0.17101544544896213,0.00401178640910269,0.17502723185806482,0,shared
IL4@Condition:CD4+ T cells&Duration:2h@GSE17974.MicroArray.HG-U133_Plus_2,IL4,1,-0.35034631706578606,2,original,TRUE,-1.4818922892436628,2,updated,-0.35034631706578606,-1.4818922892436628,-1.1315459721778767,0,shared
IL4@Condition:CD4+ T cells&Duration:48h@GSE17974.MicroArray.HG-U133_Plus_2,IL4,1,-1.7181313154235607,2,original,TRUE,-0.7692982167903424,2,updated,-1.7181313154235607,-0.7692982167903424,0.9488330986332183,0,shared
IL4@Condition:CD4+ T cells&Duration:4h@GSE17974.MicroArray.HG-U133_Plus_2,IL4,1,1.3862887523650917,2,original,TRUE,-0.027190278268508877,2,updated,1.3862887523650917,-0.027190278268508877,-1.4134790306336007,0,shared
IL4@Condition:CD4+ T cells&Duration:6h@GSE17974.MicroArray.HG-U133_Plus_2,IL4,1,-0.27800500510886245,2,original,TRUE,-0.14234733874091962,2,updated,-0.27800500510886245,-0.14234733874091962,0.13565766636794283,0,shared
IL4@Condition:CD4+ T cells&Duration:72h@GSE17974.MicroArray.HG-U133_Plus_2,IL4,1,-1.4340064068468565,2,original,TRUE,-0.8382162023688468,2,updated,-1.4340064068468565,-0.8382162023688468,0.5957902044780098,0,shared
TGFB1&Duration:2h@Condition:umbilical cord blood CD34+@GSE1802.MicroArray.GPL96,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Duration:4h@Condition:umbilical cord blood CD34+@GSE1802.MicroArray.GPL96,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IGF1&Dose:50ng/ml@Condition:MCF-7 breast cancer cells&Duration:24h@GSE18953.MicroArray.GPL9550,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IGF1&Dose:50ng/ml@Condition:CCL 171 fibroblasts&Duration:24h@GSE18954.MicroArray.GPL9550,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNG@Condition:HMEC1@GSE19082.MicroArray.GPL6104,IFNG,1,3.089718916736703,2,original,TRUE,3.6374745858876767,3,updated,3.089718916736703,3.6374745858876767,0.5477556691509737,1,shared
IL6@Condition:HMEC1@GSE19082.MicroArray.GPL6104,IL6,1,-0.7942583728901446,2,original,TRUE,3.206817602675939,3,updated,-0.7942583728901446,3.206817602675939,4.001075975566083,1,shared
IFNA@Condition:HNEC@GSE19182.MicroArray.HuGene-1_0-st-v1,IFNA1,1,NA,NA,original,TRUE,NA,NA,updated,NA,NA,NA,NA,missing_both
IFNB@Condition:HNEC@GSE19182.MicroArray.HuGene-1_0-st-v1,IFNA1,1,NA,NA,original,TRUE,NA,NA,updated,NA,NA,NA,NA,missing_both
IFNG@Condition:HNEC@GSE19182.MicroArray.HuGene-1_0-st-v1,IFNG,1,2.7011215087472586,2,original,TRUE,3.136847326771691,3,updated,2.7011215087472586,3.136847326771691,0.43572581802443233,1,shared
IL13@Condition:HNEC@GSE19182.MicroArray.HuGene-1_0-st-v1,IL13,1,-0.13851532594052282,2,original,TRUE,-0.20970910235984294,2,updated,-0.13851532594052282,-0.20970910235984294,-0.07119377641932012,0,shared
IL4@Condition:HNEC@GSE19182.MicroArray.HuGene-1_0-st-v1,IL4,1,0.7232525667398382,2,original,TRUE,0.18923961335586598,2,updated,0.7232525667398382,0.18923961335586598,-0.5340129533839721,0,shared
IFNB&Dose:1000 U/ml@Condition:Bronchial Epithelial&Duration:0.25 h@GSE19392.MicroArray.HT_HG-U133A,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNB&Dose:1000 U/ml@Condition:Bronchial Epithelial&Duration:0.5 h@GSE19392.MicroArray.HT_HG-U133A,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNB&Dose:1000 U/ml@Condition:Bronchial Epithelial&Duration:1 h@GSE19392.MicroArray.HT_HG-U133A,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNB&Dose:1000 U/ml@Condition:Bronchial Epithelial&Duration:1.5 h@GSE19392.MicroArray.HT_HG-U133A,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNB&Dose:1000 U/ml@Condition:Bronchial Epithelial&Duration:12 h@GSE19392.MicroArray.HT_HG-U133A,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNB&Dose:1000 U/ml@Condition:Bronchial Epithelial&Duration:18 h@GSE19392.MicroArray.HT_HG-U133A,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNB&Dose:1000 U/ml@Condition:Bronchial Epithelial&Duration:2 h@GSE19392.MicroArray.HT_HG-U133A,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNB&Dose:1000 U/ml@Condition:Bronchial Epithelial&Duration:4 h@GSE19392.MicroArray.HT_HG-U133A,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNB&Dose:1000 U/ml@Condition:Bronchial Epithelial&Duration:6 h@GSE19392.MicroArray.HT_HG-U133A,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNB&Dose:1000 U/ml@Condition:Bronchial Epithelial&Duration:8 h@GSE19392.MicroArray.HT_HG-U133A,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA@Condition:CD4+ T cell&Duration:48h@GSE20198.MicroArray.HG-U133A,IFNA1,1,7.241999119909214,1,original,TRUE,NA,NA,updated,7.241999119909214,NA,NA,NA,original_only
IL12@Condition:CD4+ T cell&Duration:48h@GSE20198.MicroArray.HG-U133A,IL12A,1,1.8143603399803323,3,original,TRUE,1.0997456923805946,3,updated,1.8143603399803323,1.0997456923805946,-0.7146146475997377,0,shared
TGFB1&Dose:2ng/ml@Condition:HK-2&Duration:48h@GSE20247.MicroArray.GPL6884,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
"EGF&Duration:40 min@Condition:Hela cells, CCL-2@GSE20277.MicroArray.GPL6480",NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNB@Condition:BJ@GSE20613.MicroArray.GPL6102,IFNA1,1,6.518198256998576,1,original,TRUE,NA,NA,updated,6.518198256998576,NA,NA,NA,original_only
BMP2&Duration:4h@Condition:Hep3B@GSE20671.MicroArray.HuGene-1_0-st-v1,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
BMP6&Duration:4h@Condition:Hep3B@GSE20671.MicroArray.HuGene-1_0-st-v1,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
EGF@Condition:Hec50co&Duration:12h@GSE20854.MicroArray.HG-U133_Plus_2,EGF,1,0.19520663234976351,2,original,TRUE,0.07290006414977822,2,updated,0.19520663234976351,0.07290006414977822,-0.1223065681999853,0,shared
EGF@Condition:Hec50co&Duration:24h@GSE20854.MicroArray.HG-U133_Plus_2,EGF,1,1.1464480223990956,2,original,TRUE,1.0784196583673062,2,updated,1.1464480223990956,1.0784196583673062,-0.06802836403178936,0,shared
EGF@Condition:Ishikawa H&Duration:12h@GSE20854.MicroArray.HG-U133_Plus_2,EGF,1,1.7073605795292774,2,original,TRUE,1.4756476391307272,2,updated,1.7073605795292774,1.4756476391307272,-0.23171294039855028,0,shared
EGF@Condition:Ishikawa H&Duration:24h@GSE20854.MicroArray.HG-U133_Plus_2,EGF,1,2.0059586528643245,2,original,TRUE,2.4737118232919406,2,updated,2.0059586528643245,2.4737118232919406,0.4677531704276161,0,shared
CXCL12@Condition:CORD BLOOD CELLS@GSE20891.MicroArray.HG-U133_Plus_2,CXCL12,1,-0.36164137499954346,2,original,TRUE,-0.2927509104866128,3,updated,-0.36164137499954346,-0.2927509104866128,0.06889046451293068,1,shared
BMP2@Condition:dental progenitor/stem cells&Duration:7d@GSE20963.MicroArray.HuGene-1_0-st-v1,BMP2,1,2.9027190499877498,2,original,TRUE,1.9938012413314767,2,updated,2.9027190499877498,1.9938012413314767,-0.908917808656273,0,shared
IGF2@Condition:dental progenitor/stem cells&Duration:7d@GSE20963.MicroArray.HuGene-1_0-st-v1,IGF2,1,NA,NA,original,TRUE,NA,NA,updated,NA,NA,NA,NA,missing_both
IFNA&Dose:100u/ml@Condition:cell_line_A549&Duration:24h@GSE21158.MicroArray.GPL6098,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA&Dose:100u/ml@Condition:cell_line_AsPC1&Duration:24h@GSE21158.MicroArray.GPL6098,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA&Dose:100u/ml@Condition:cell_line_Calu6&Duration:24h@GSE21158.MicroArray.GPL6098,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA&Dose:100u/ml@Condition:cell_line_D10&Duration:24h@GSE21158.MicroArray.GPL6098,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA&Dose:100u/ml@Condition:cell_line_HCT116&Duration:24h@GSE21158.MicroArray.GPL6098,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA&Dose:100u/ml@Condition:cell_line_JUSO&Duration:24h@GSE21158.MicroArray.GPL6098,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA&Dose:100u/ml@Condition:cell_line_LS174_T&Duration:24h@GSE21158.MicroArray.GPL6098,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA&Dose:100u/ml@Condition:cell_line_ME15&Duration:24h@GSE21158.MicroArray.GPL6098,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA&Dose:100u/ml@Condition:cell_line_MIAPACA&Duration:24h@GSE21158.MicroArray.GPL6098,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA&Dose:100u/ml@Condition:cell_line_PANC1&Duration:24h@GSE21158.MicroArray.GPL6098,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
Activin A@Condition:hESC line H1@GSE21715.MicroArray.GPL10399,INHBA,1,0.23201056130584757,2,original,TRUE,0.25728869949959937,2,updated,0.23201056130584757,0.25728869949959937,0.025278138193751798,0,shared
TNFA&Dose:0.1 nM@Condition:trabecular bone cells&Duration:24h@GSE21727.MicroArray.GPL6104,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TNFA&Dose:0.1 nM@Condition:trabecular bone cells&Duration:2h@GSE21727.MicroArray.GPL6104,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Dose:150 pg/mL@Condition:CD4+ T cells@GSE22025.MicroArray.HG-U133_Plus_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TNFA@Condition:HUVEC@GSE22175.MicroArray.HG-U133A_2,TNF,1,-0.9031620352802361,1,original,TRUE,-0.9044422649660664,1,updated,-0.9031620352802361,-0.9044422649660664,-0.001280229685830303,0,shared
